path,N,alpha,beam_width,objective
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,5,55276.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,5,54386.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,5,54807.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,5,54119.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,5,54075.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,6,55152.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,6,55273
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,6,55951
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,6,54767.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,6,53592.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,6,54591.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,6,54945.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,6,53524.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,6,53308
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,6,52876.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,7,54773.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,7,54786.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,7,55625.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,7,54319.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,7,53935.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,7,54696.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,7,51937.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,7,53187.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,7,53250.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,7,53086.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,8,53798.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,8,55260.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,8,55895.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,8,53692
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,8,54677.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,8,54287.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,8,51916
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,8,53684.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,8,52379.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,8,53746
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,9,54435.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,9,53964.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,9,53640.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,9,53792.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,9,54171
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,9,54168.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,9,52471.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,9,52551.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,9,51417.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,9,51933.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,10,54189.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,10,53661.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,10,53304.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,10,53304.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,10,53839.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,10,53366.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,10,51648.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,10,52480.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,10,50762.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,10,51709.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,1,65441.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,1,63092.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,1,64105.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,1,63942
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,1,63578.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,1,63346.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,1,63311.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,1,65506.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,1,65074.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,1,64240.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,2,60697.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,2,59800.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,2,60425.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,2,60821.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,2,59359.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,2,59868.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,2,58818.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,2,58882.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,2,61582.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,2,60609.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,3,57500.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,3,58336.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,3,57361.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,3,57455.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,3,57152.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,3,58836.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,3,56049.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,3,55932.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,3,58531.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,3,57903.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,4,56711.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,4,56390.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,4,56267.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,4,57288.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,4,55756.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,4,55553.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,4,56186.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,4,55801.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,4,56157.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,4,57225.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,5,55971.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,5,56683.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,5,55253.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,5,54890.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,5,54121.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,5,55525
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,5,53867
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,5,56088.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,5,55190.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,5,55649.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,6,55901.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,6,54742.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,6,56596.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,6,55875.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,6,54563
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,6,54791.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,6,54192.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,6,54759.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,6,56558.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,6,55240.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,7,54710.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,7,55102.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,7,53498.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,7,53099.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,7,54607.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,7,54367.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,7,53111.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,7,54053
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,7,54794.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,7,54758.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,8,55071.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,8,54487.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,8,53732.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,8,53817.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,8,54016.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,8,53931.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,8,51686
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,8,53852.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,8,54275.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,8,55005.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,9,53584.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,9,53989.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,9,54175.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,9,53636
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,9,52522.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,9,53716.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,9,52115.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,9,52668.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.9,9,54377.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,1,9,54087
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.1,10,54135.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.2,10,54541.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.3,10,52448.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.4,10,53050.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.5,10,52891
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.6,10,52887.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.7,10,51955.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt,1000,0.8,10,52920.6
